Nome da Empresa;Origem;Sub-Origem;Mercado;Produto;Site;País;Estado;Cidade;Logradouro;Numero;Bairro;Complemento;CEP;Telefone;Telefone 2;Observação;            Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato;LinkedIn Contato;Tipo do Serv. Comunicação;ID do Serv. Comunicação;CpfCnpj;Duplicado
Brasil Andrade Manutencao e Montagem Industrial - Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Pecas por encomenda;;BRASIL;BAHIA;Dias D Avila;Rua Dona Santa, 262;S/N;Centro;;42850-000;(71) 99964-0447 ;  ;; ;brasilandrade.me@uol.com.br; ; ;;;;; 19440044000160 ;
Brasil Asfaltos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Asfalto modificado;www.brasquimica.com.br;BRASIL;BAHIA;Candeias;Rod BA-522 Km 1, S/N;S/N;Distrito Industrial;;43813-300;(71) 3118-2100 ; (71) 3118-2107 ;; ;fiscal@brasquimica.com.br; ; ;;;;; 12447077000193 ;
Brasil Balancas Solucoes em Pesagens Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao e reparacao de balancas;www.brasilbalancas.com;BRASIL;BAHIA;Camacari;Rua Rene Montenegro de Almeida, S/N;S/N;Centro;;41260-300;(71) 3162-7434 ;  ;; ;brasilbalancas@brasilbalancas.com; ; ;;;;; 20864776000167 ;
Brasil Industria Grafica Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Folder;;BRASIL;BAHIA;Teixeira de Freitas;Av Presidente Getulio Vargas, 3011-B;S/N;Bela Vista;;45990-289;(73) 3291-3555 ; (73) 3291-3510 ;; ;graficanewimpress@hotmail.com; ; ;;;;; 11709613000119 ;
Brasil Luvas Industria e Comercio Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Mascara;;BRASIL;BAHIA;Anage;Rodovia BA-262 Km 03, S/N;S/N;Zona Rural;;45180-000;(77) 3422-3642 ;  ;; ;brasilluvas@hotmail.com.br; ; ;;;;; 10850078000159 ;
Brasil New Fashion Industria e Comercio de Vestuario Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Uniforme promocional e empresarial;;BRASIL;BAHIA;Salvador;Rua da Paciencia, 193;S/N;Rio Vermelho;;41950-010;(71) 3105-4000 ; (71) 99153-7970 ;; ;financeiro@vitrinemarketing.com.br; ; (71) 3015-1066;;;;; 18457529000102 ;
Brasil Salgados Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Salgados (pastel, coxinha, empada);;BRASIL;BAHIA;Alagoinhas;Travessa Bahia, 2154-A;S/N;Jardim Petrolar;;48031-080;(75) 99909-4731 ;  ;; ;salgadosbrasil2018@gmail.com; ; ;;;;; 30073503000158 ;
Brasil Temper Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Vidro temperado;www.brasiltemper.ind.br;BRASIL;BAHIA;Ipira;Rua Bahia, 187;S/N;Pindorama;;44600-000;(75) 3254-1216 ;  ;; ;brasiltemperipira@gmail.com; ; ;;;;; 10143613000131 ;
Braskem S/A;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Polimero de etileno (Polietileno de alta densidade);www.braskem.com;BRASIL;BAHIA;Camacari;Rua Eteno, 1582;S/N;Copec;;42810-000;(71) 3413-3600 ; (71) 3504-7100 ;; ;braskem-ri@braskem.com.br; ; (71) 3413-2200;;;;; 42150391000847 ;
Braskem S/A;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Policloreto de vinila (PVC);www.braskem.com;BRASIL;BAHIA;Camacari;Rua Hidrogenio, 3342;S/N;Copec;;42810-280;(71) 3413-2600 ;  ;; ;braskem-ri@braskem.com.br; ; ;;;;; 42150391001738 ;
Braskem S/A;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Polimero de etileno (Polietileno de alta densidade);www.braskem.com;BRASIL;BAHIA;Camacari;Rua Hidrogenio, 3520;S/N;Polo Petroquimico;;42810-280;(71) 3413-3800 ;  ;; ;braskem-ri@braskem.com.br; ; ;;;;; 42150391003005 ;
Braskem S/A;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Polimero de etileno (Polietileno de baixa densidade);www.braskem.com;BRASIL;BAHIA;Camacari;Rua Benzeno, 2391;S/N;Polo Petroquimico;;42810-020;(71) 3413-4000 ;  ;; ;braskem-ri@braskem.com.br; ; ;;;;; 42150391003277 ;
Braslimp Industria e Comercio Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Agua sanitaria;www.braslimp.ind.br;BRASIL;BAHIA;Santo Estevao;Rua Jurema, S/N;S/N;Centro;;44190-000;(75) 3245-0000 ; (75) 3245-2388 ;; ;braslimp@braslimp.ind.br; ; ;;;;; 09432431000100 ;
Braslimpe Industria e Comercio Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Agua sanitaria  Desinfetante;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 09311870000156 ;
Braspeixe Aquicultura Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Maquinas e equipamentos para agricultura e aquicultura;;BRASIL;BAHIA;Gloria;Povoado Queimadas, S/N;S/N;Zona Rural;;48620-000;(75) 3282-4716 ; (75) 98832-1009 ;; ;braspeixe@braspeixe.com.br; ; ;;;;; 04624999000109 ;
Brastone Mineracao Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Marmore Bege Bahia (placa, ladrilho, recortado, spacatto, anticato);;BRASIL;BAHIA;Ourolandia;Fazenda Lagoa do Meio, S/N;S/N;Zona Rural;;44718-000;(74) 98123-2070 ;  ;; ;pedrapolida4@gmail.com; ; ;;;;; 03358358000189 ;
Brastrak Industria, Comercio, Importacao e Exportacao Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Pecas para tratores (dentes, laminas, conchas, parafusos);www.brastrak.com.br;BRASIL;BAHIA;Salvador;Rua Mariazumba, 330;S/N;Granjas R Pres Vargas;;41230-080;(71) 3422-5900 ; (71) 98196-0972 ;; ;brastrak@brastrak.com.br; ; ;;;;; 10793521000105 ;
Brava Drywall Construcoes Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Divisoria;www.bravadrywall.wixsite.com/eunapolis;BRASIL;BAHIA;Eunapolis;Rua Paulino Mendes Lima, 541;S/N;Centro;;45820-440;(73) 3261-1815 ; (73) 98811-2527 ;; ;bravadrywall2011@hotmail.com; ; (73) 99179-3992;;;;; 13261549000181 ;
Brazil Export Manufaturados Texteis Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Abada;;BRASIL;BAHIA;Salvador;Rua Zitelmann de Oliva, 177;S/N;Praia do Flamengo;;41603-210;(71) 3371-3488 ;  ;; ;brazilexport@ymail.com; ; ;;;;; 10768730000190 ;
Brazil Stones Comercio de Marmores e Granitos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Peitoril;;BRASIL;BAHIA;Lauro de Freitas;Av Santos Dumont , 5445;S/N;Estrada do Coco;;42870-000;(71) 3379-2110 ;  ;; ;brazilstones@brazilstones.com.br; ; ;;;;; 32636888000140 ;
Brazpallet Industria de Embalagem Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Estrado;www.brazpallet.com.br;BRASIL;BAHIA;Salvador;Rua Nova da Estacao, S/N;S/N;Lobato;;40470-098;(71) 3239-5664 ;  ;; ;brazpallet@gmail.com; ; ;;;;; 06914082000166 ;
Brazportam Pre-Moldadas Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Viga;;BRASIL;BAHIA;Santa Maria da Vitoria;Av Perimetral, 3700;S/N;Saida para Santana;;47640-000;(77) 3483-4939 ;  ;; ;brazportam@gmail.com; ; ;;;;; 15410235000129 ;
Brend Art Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Uniforme (escolar, empresarial, hospitalar);;BRASIL;BAHIA;Livramento de Nossa Senhora;Rua Rosane Rodrigues, 40;S/N;Centro;;46140-000;(77) 3444-5124 ; (77) 99987-3816 ;; ;brendartatelie@yahoo.com.br; ; ;;;;; 05394159000151 ;
Bridgestone do Brasil Industria e Comercio Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Pneu para carro de passeio;www.bridgestone.com.br/pt;BRASIL;BAHIA;Camacari;Rod BA-535 Km 11,5, S/N;S/N;Polo Petroquimico;;42810-200;(71) 3644-9013 ; (71) 3644-9021 ;; ;maiskcarla@la-bridgestone.com; ; ;;;;; 57497539000700 ;
Brilimp Servicos de Limpeza Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Container;;BRASIL;BAHIA;Jequie;Rua Dr Virgilio Tourinho, 10;S/N;Centro;;45202-298;(73) 3527-6496 ;  ;; ;lagosantos@uol.com.br; ; ;;;;; 14976063000192 ;
Brin Metal Metalurgica, Industria e Comercio Eireli - EPP;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Esquadria de aluminio;www.brinmetal.com.br;BRASIL;BAHIA;Salvador;Rua Maria Romana Calmon, 178;S/N;Campinas de Brotas;;40275-236;(71) 3234-0171  ; (71) 3244-4133 ;; ;brinmetal@brinmetal.com.br; ; ;;;;; 96760798000149 ;
Bringel Video Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Panfleto;;BRASIL;BAHIA;Cruz das Almas;Rua Rosentina Marques, 57;S/N;Centro;;44380-000;(75) 3621-3621 ;  ;; ;graficabringel@yahoo.com.br; ; ;;;;; 03201193000137 ;
Brisa Industria de Tecidos Tecnologicos S/A;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;www.ecobrisa.com;BRASIL;BAHIA;Simoes Filho;Rod BA-526 Km 01, S/N;S/N;CIA Sul;;43700-000;(71) 3390-4500 ; (71) 3390-4501 ;; ;brisa@ecobrisa.com; ; ;;;;; 02036823000100 ;
Brito Brito Industria e Comercio de Fibras de Vidro Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Caixa de agua;;BRASIL;BAHIA;Barra do Choca;Rua Eugenio Grilo, 228;S/N;Ouro Verde;;45120-000;(77) 98811-7827 ; (77) 99847-7184 ;; ;vendasfibraforte@hotmail.com; ; ;;;;; 16886762000177 ;
Brito Freire Estofados Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Vitoria da Conquista;Rodovia BR-116, 01;S/N;Distrito Industrial;;45089-340;(77) 3421-4112 ;  ;; ;colchoesvitoria@gmail.com; ; ;;;;; 10281776000180 ;
Brito Lobo Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;www.gimacon.com.br;BRASIL;BAHIA;Jequie;Av Dep Luis Eduardo Magalhaes, S/N;S/N;Sao Judas Tadeu;;45204-125;(73) 99121-8868 ; (73) 3525-1522 ;; ;gimacon@gimacon.com.br; ; ;;;;; 14159214000110 ;
BRK Ambiental Jaguaribe S/A;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Tratamento de agua e esgotamento sanitario;www.brkambiental.com.br;BRASIL;BAHIA;Salvador;Rua Alceu Amoroso Lima, 668;S/N;Caminho das Arvores;;41820-770;(71) 3555-9650  ; (71) 3555-9653 ;; ;sergiopereira@brkambiental.com.br; ; (71) 3555-9666;;;;; 08529701000124 ;
Brumacol Industria e Comercio de Pre-Moldados e Ferro Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Areia;www.brumacol.com.br;BRASIL;BAHIA;Brumado;Rua Auta Leite Oliveira, 800;S/N;Santa Tereza;;46100-000;(77) 3441-4229  ; (77) 3441-4371 ;; ;brumacolpremoldados@outlook.com; ; (77) 99823-3797;;;;; 18835004000155 ;
Bruno Fernandes Pinto;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Camiseta;;BRASIL;BAHIA;Barreiras;Rua Sao Francisco, 424;S/N;Jardim Ouro Branco;;47802-090;(77) 3611-5353 ;  ;; ;pollocamisetas@hotmail.com; ; ;;;;; 25448297000183 ;
Bruno Lacerda Ferreira Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Construcao civil;;BRASIL;BAHIA;Esplanada;Av Mario Andreazza, 655;S/N;Centro;;48370-000;(75) 99947-4684 ;  ;; ;ampbg2013@hotmail.com; ; ;;;;; 26984109000102 ;
Bruno M Melo - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bloco;;BRASIL;BAHIA;Coaraci;Faz Rancho Grande, Rod Coaraci/Itamotinga Km 2,5, S/N;S/N;Zona Rural;;45638-000;(73) 3241-1120 ;  ;; ;brunommelo@gmail.com; ; ;;;;; 15330595000110 ;
Bruno Maremmani Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Sorvete;;BRASIL;BAHIA;Porto Seguro;Rua Assis Chateaubriand, 38;S/N;Centro;;45810-000;(73) 3288-3732 ;  ;; ;maremmani@uol.com.br; ; ;;;;; 03377604000140 ;
Bruno Santos Barreto & Cia Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bancada;;BRASIL;BAHIA;Mucuri;Av Sao Paulo, 602;S/N;Centro/Itabata;;45936-000;(73) 99115-4177 ; (73) 99802-7333 ;; ;brunohttp23@hotmail.com; ; ;;;;; 17986048000113 ;
Brusck Comercio de Ferragens Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Lanca para portao;www.industriasbrusck.com.br;BRASIL;BAHIA;Vitoria da Conquista;Rua I Quadra Q Lts 14 a 17, S/N;S/N;Distrito Centro Industrial;;45089-900;(77) 21020-040  ; (77) 2102-0043 ;; ;brusck@industriasbrusck.com.br; ; ;;;;; 10402458000120 ;
BRV Industria de Produtos de Fibra de Vidro Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Poste;;BRASIL;BAHIA;Amelia Rodrigues;Rodovia BR-324 Km 537,5, S/N;S/N;Zona Rural;;44230-000;(75) 99193-5737 ; (75) 3257-2045 ;; ;brv@brvfibra.com.br; ; ;;;;; 27636020000100 ;
BS2 Elevadores Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Instalacao, manutencao e reparacao de elevadores, escada rolante, esteira;www.bs2elevadores.com.br;BRASIL;BAHIA;Salvador;Rua Maragogipe, 89;S/N;Rio Vermelho;;41940-240;(71) 4103-0093 ; (71) 99321-0087 ;; ;atendimento@bs2elevadores.com.br; ; ;;;;; 29567239000120 ;
BSC Industria e Comercio de Calcados Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bota;www.grupobsc.com.br;BRASIL;BAHIA;Conceicao do Coite;Rod BA-409 Km 34, S/N;S/N;Distrito Industrial;;48730-000;(73) 3265-2851 ; (48) 3267-3400 ;; ;rhcoite@lialine.com.br; ; ;;;;; 21188186000124 ;
BSC Industria e Comercio de Calcados Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bota;www.grupobsc.com.br;BRASIL;BAHIA;Valente;Rua Alto da Petrolina, 81;S/N;Petrolina;;48890-000;(73) 3265-2851 ; (48) 3267-3400 ;; ;rhcoite@lialine.com.br; ; ;;;;; 21188186000205 ;
BSS Industria e Comercio de Alimentos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Cortes suinos (salgado, embutido, defumado);www.grupobss.ind.br;BRASIL;BAHIA;Lauro de Freitas;Rua Barra, 52;S/N;Caji;;42722-160;(71) 3251-1359 ; (71) 3252-0000 ;; ;contato@grupobss.ind.br; ; ;;;;; 06012871000101 ;
Bufalo Servicos e Terraplenagem Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Terraplenagem;;BRASIL;BAHIA;Eunapolis;Travessa Lua Nova, 50;S/N;Moises Reis;;45826-003;(73) 3281-2182 ; (73) 99985-3366 ;; ;jpinheiroazevedo@hotmail.com; ; ;;;;; 73683138000106 ;
Bulhoes Industria e Comercio de Premoldados de Cimento Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manilha;;BRASIL;BAHIA;Presidente Tancredo Neves;Rua Ipiranga, 159;S/N;Japao;;45416-000;(73) 3540-1026 ;  ;; ;bulhoescarloscesar@yahoo.com.br; ; ;;;;; 09151843000163 ;
Bunge Alimentos S/A;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Limpeza e beneficiamento de soja;;BRASIL;BAHIA;Barreiras;Localidade Placas, S/N;S/N;Vila Rio Grande;;47800-711;(77) 3628-8001 ;  ;; ;suportefiscallem@bunge.com; ; ;;;;; 84046101004938 ;
Bunge Alimentos S/A;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Lecitina de soja;www.bunge.com;BRASIL;BAHIA;Luis Eduardo Magalhaes;Rod BR-242 Km 01, S/N;S/N;Mimoso II;;47850-000;(77) 3628-8000 ; (77) 3628-8026 ;; ;adriano.vogt@bunge.com; ; ;;;;; 84046101022839 ;
Burgos Uniformes Profissionais e Colegiais Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Uniforme escolar;;BRASIL;BAHIA;Salvador;Av Joana Angelica, 186;S/N;Nazare;;40050-000;(71) 3243-5405 ;  ;; ;burgosuniformes@gmail.com; ; ;;;;; 00812094000101 ;
By Colors Manufaturados Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Ilheus;Rua Tobias Barreto, 333;S/N;Cidade Nova;;45652-170;(73) 3231-2993 ;  ;; ;bycolors2012@hotmail.com; ; ;;;;; 33958752000119 ;
Bysbom Industria e Comercio de Sorvetes Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Acucar;;BRASIL;BAHIA;Santo Amaro;Rua A, S/N;S/N;Candolandia;;44200-000;(75) 3241-2839 ;  ;; ;bisbomsorveteria@yahoo.com.br; ; ;;;;; 01484894000103 ;
C & M Artes Graficas Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Cartao;;BRASIL;BAHIA;Serrinha;Rua Leovigildo Ribeiro, 259;S/N;Centro;;48700-000;(75) 3261-2753 ;  ;; ;graficanovotempo@hotmail.com; ; ;;;;; 07883921000199 ;
C & R Leite e Derivados Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Leite pasteurizado;;BRASIL;BAHIA;Lajedao;Rua Bispo Candido Araujo, S/N;S/N;Agrovila;;45950-000;(73) 98153-9365 ;  ;; ;cassialacteos@hotmail.com; ; ;;;;; 13215062000162 ;
C A Roth Componentes para Calcados - EPP;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Itapetinga;Rua Humberto de Campos, 74-A;S/N;Sao Francisco;;45700-000;(77) 98183-0009 ;  ;; ;claudesio.rs@hotmail.com; ; ;;;;; 15023650000120 ;
C C M Industria de Laticinios Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Queijo diverso;;BRASIL;BAHIA;Ibicui;Fazenda Barra do Rio Novo, S/N;S/N;Zona Rural;;45290-000;(73) 3272-2130 ;  ;; ;senalaticinios@gmail.com; ; ;;;;; 18175469000127 ;
C Chyrlene Brandao de Almeida;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Feira de Santana;Rua Branca, 168;S/N;Conceicao;;44065-770;(75) 99188-7575 ;  ;; ;temperosprincesa@hotmail.com; ; ;;;;; 25453445000158 ;
C de Oliveira Conceicao - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao de equipamento industrial;;BRASIL;BAHIA;Teixeira de Freitas;Rua 18, 170;S/N;Eixo Sul;;45995-971;(73) 98802-9986 ; (73) 99965-7223 ;; ;gerenciacdeoliveira@gmail.com; ; ;;;;; 14914011000191 ;
C E de Oliveira Bezerra Bolsas e Fardamentos;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Uniforme;www.bezerrabrindes.com.br;BRASIL;BAHIA;Feira de Santana;Rua Jaiba, 598;S/N;Jardim Acacia;;44004-384;(75) 3221-2204 ;  ;; ;bezerrabolsasfardamentos@gmail.com; ; ;;;;; 28719500000105 ;
C F Mendes;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Roupa intima em geral;;BRASIL;BAHIA;Vitoria da Conquista;Av Pernambuco, 556;S/N;Brasil;;45051-125;(77) 3421-5614 ;  ;; ;franecomindustria@hotmail.com; ; ;;;;; 06039012000106 ;
C L Gobbi;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Agua sanitaria;;BRASIL;BAHIA;Barreiras;Av ACM, 03;S/N;Lot Flamengo;;47802-660;(77) 3611-6420  ; (77) 99971-2745 ;; ;clgobbi@zipmail.com.br; ; ;;;;; 00269667000194 ;
C M Metalurgica Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Estrutura metalica;;BRASIL;BAHIA;Feira de Santana;Rua BNDES, 300;S/N;CIS;;44064-510;(75) 3622-4253  ;  ;; ;cmmetalurgica@hotmail.com; ; ;;;;; 34262709000187 ;
C N Oliveira Serralheria - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Grade;;BRASIL;BAHIA;Itabuna;Av Manoel Souza Chaves, 2960;S/N;Sao Caetano;;45607-144;(73) 98822-7305 ; (73) 98220-0064 ;; ;bynhoeletromecanico2012@hotmail.com; ; ;;;;; 17903421000125 ;
C R Chaves da Cruz - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Fachada;;BRASIL;BAHIA;Luis Eduardo Magalhaes;Rua Para, S/N;S/N;Centro;;47850-000;(77) 3628-0561 ;  ;; ;dignart@dignart.com.br; ; ;;;;; 08855098000170 ;
C R L Ceramica Renascer Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bloco estrutural para construcao civil e de vedacao;www.ceramicarenascer.com.br;BRASIL;BAHIA;Mata de Sao Joao;Rod BA-093 Km 26, S/N;S/N;Cambota;;48280-000;(71) 3625-9104  ; (71) 3625-9134 ;; ;contato@ceramicarenascer.com.br; ; (71) 99957-3456;;;;; 06274317000100 ;
C R L Engenharia Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Areia;;BRASIL;BAHIA;Salvador;Rua da Grecia, 06;S/N;Comercio;;40010-010;(71) 3241-6412 ; (71) 3241-4505 ;; ;crlengenharia@hotmail.com; ; ;;;;; 07849802000110 ;
C S Pego Junior & Cia Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Construcao civil em geral  Estrutura metalica;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 12792729000127 ;
C&M Industria e Comercio de Alimentos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Conceicao da Feira;Fazenda Vieira 4, S/N;S/N;Sitio do Meio;;44320-000;(75) 3244-3750 ;  ;; ;carolina@granjacarolina.com.br; ; ;;;;; 18103185000125 ;
C&M Industria e Comercio de Alimentos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Frango completo resfriado;;BRASIL;BAHIA;Feira de Santana;Rua Brejo de Madre de Deus, S/N;S/N;Limoeiro;;44097-776;(75) 3244-3750 ; (75) 3011-0100 ;; ;carolina@granjacarolina.com.br; ; ;;;;; 18103185000206 ;
C&S Servicos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Montagem de estrutura metalica;;BRASIL;BAHIA;Dias D Avila;Av Ayrton Senna, 2431;S/N;Nova Dias D Avila;;42850-000;(71) 98876-3439 ; (71) 3625-8319 ;; ;cs-servicos@uol.com.br; ; ;;;;; 74112632000183 ;
C. A. de Matos Correia de Jequie;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Instalacao e manutencao de camara refrigerada, balcao refrigerado, centrais de ar condicionado;;BRASIL;BAHIA;Jequie;Rua Felipe Nery, 20;S/N;Jequiezinho;;45208-195;(73) 98891-9165 ;  ;; ;carlosmatos.refrigeracao@gmail.com; ; ;;;;; 25987282000193 ;
C. A. U. Cerentini - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Engrenagem;;BRASIL;BAHIA;Luis Eduardo Magalhaes;Rua Castro Alves, 1657;S/N;Centro;;47850-000;(77) 3628-1257 ;  ;; ;cerentini.servicos@hotmail.com; ; ;;;;; 02899147000190 ;
C. C. Silva - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Biscoito;;BRASIL;BAHIA;Salvador;Rua Almirante Alves Camara, 62;S/N;Engenho Velho de Brotas;;40243-000;(71) 99125-1690 ;  ;; ;carolla40@hotmail.com; ; ;;;;; 22135960000100 ;
C. F. Oleos Vegetais Graciosa Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Azeite de dende;;BRASIL;BAHIA;Valenca;Rod BA-001 Km 11 Margem Esquerda, S/N;S/N;Povoado de Maricoabo;;45400-000;(75) 99977-3758 ;  ;; ;azeitededendegraciosa@gmail.com; ; ;;;;; 15345006000178 ;
C. H. Lopes da Silva - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Senhor do Bonfim;Rua Visconde do Rio Branco, 670;S/N;Centro;;48970-000;(74) 3541-4595  ; (74) 99135-2505 ;; ;belmarcenaria@hotmail.com; ; ;;;;; 08329198000163 ;
C. M. Pinto Premoldados - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Anel  Bloco;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 05480658000161 ;
C. M. Santos Manutencao - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao de compressor;;BRASIL;BAHIA;Jequie;Rua Perimetral II, 662;S/N;Jequiezinho;;45206-060;(73) 3046-1335 ; (73) 99121-4359 ;; ;instalatecinstalador@gmail.com; ; (73) 98811-2115;;;;; 19997726000179 ;
C. Neri dos Santos;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Detergente;;BRASIL;BAHIA;Feira de Santana;Travessa do Limoeiro, 15;S/N;Limoeiro;;44097-416;(75) 3624-3338 ;  ;; ;vendas.casadocloro@gmail.com; ; ;;;;; 07917278000177 ;
C. O. Silva;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Recuperacao de pecas e motores automotivos;;BRASIL;BAHIA;Itapetinga;Rodovia BR-415 Km 167, S/N;S/N;Distrito Industrial;;45700-000;(77) 98888-3715 ;  ;; ;cosilva_sos@yahoo.com.br; ; ;;;;; 29709118000175 ;
C. Vinicius de Godoy;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Lencois;Rodovia BR-242 Km 208, 9000;S/N;Distrito Otaviano Alves;;46960-000;(75) 99966-2115 ;  ;; ;cervejariachapada@gmail.com; ; ;;;;; 02350302000115 ;
C.F. de Almeida & Cia Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Uniforme (escolar, empresarial, hospitalar);;BRASIL;BAHIA;Feira de Santana;Rua Nazare, 205-A;S/N;Jardim Cruzeiro;;44024-242;(75) 3225-3887  ; (75) 99972-6788 ;; ;criativabel@ig.com.br; ; (75) 3623-2847;;;;; 02921456000110 ;
C.L.B. Serralheria Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Fechamento de area;;BRASIL;BAHIA;Salvador;Rua Argos, 28;S/N;Pau Miudo;;40310-080;(71) 99987-4541 ;  ;; ;espacoinox@hotmail.com; ; ;;;;; 18649311000141 ;
C.R.M. Ceramica Rodrigues Moura Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bloco ceramico 8 furos;;BRASIL;BAHIA;Riachao das Neves;Rua Pajeu, 100;S/N;Sao Jose do Rio Grande;;47970-000;(77) 99981-9913 ; (77) 99979-5915 ;; ;ceramicacrm@gmail.com; ; ;;;;; 20902448000108 ;
