Nome da Empresa;Origem;Sub-Origem;Mercado;Produto;Site;País;Estado;Cidade;Logradouro;Numero;Bairro;Complemento;CEP;Telefone;Telefone 2;Observação;            Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato;LinkedIn Contato;Tipo do Serv. Comunicação;ID do Serv. Comunicação;CpfCnpj;Duplicado
Alex Araujo de Santana - ME;;;CONSTRUÇÃO; Corrimao;;BRASIL;BAHIA;Alagoinhas;Rua Paulo Afonso, 127-A;S/N;Kennedy;;48020-650;(75) 99963-3269 ;  ;; ;alexleoisma@hotmail.com; ; ;;;;; 08580569000185 ;
Alex Brandao de Souza & Cia Ltda;;;CONSTRUÇÃO; Rodape;www.marmorariabetel.com.br;BRASIL;BAHIA;Feira de Santana;Est Velha de Sao Goncalo, 1340;S/N;Tomba;;44092-734;(75) 3616-6175 ; (75) 98158-2222 ;; ;diretoria@marmorariabetel.com.br; ; ;;;;; 15247905000138 ;
Alex Morais da Silva;;;CONSTRUÇÃO; Manutencao, instalacao e reparo de ar condicionado;;BRASIL;BAHIA;Porto Seguro;Rua Manoel Matos, 98;S/N;Parque Ecologico Joa;;45810-000;(73) 3288-0821 ;  ;; ;freeair.arcondicionado@hotmail.com; ; ;;;;; 11899633000108 ;
Alex Oliveira Rios - ME;;;CONSTRUÇÃO; Cobertura;;BRASIL;BAHIA;Capim Grosso;Rua Presidente Medice, 28;S/N;Sacramento;;44695-000;(74) 99147-4441 ;  ;; ;alexrios0308@yahoo.com.br; ; ;;;;; 07260329000130 ;
Alex Sandro Vitalino;;;CONSTRUÇÃO; Adubo e fertilizante;;BRASIL;BAHIA;Feira de Santana;Rodovia BR-324 Km 103, S/N;S/N;Subae;;44080-895;(75) 2101-7171 ; (75) 99170-4738 ;; ;agrofoliar@gmail.com; ; ;;;;; 05423707000124 ;
Alexandre Caitano de Souza;;;CONSTRUÇÃO; Bloco ceramico;;BRASIL;BAHIA;Ibotirama;Rodovia BR-242, S/N;S/N;Xixa;;47520-000;(77) 99865-4708 ;  ;; ;; ; ;;;;; 28985837000156 ;
Alexandre Garcia da Silva - Reserva - EPP;;;CONSTRUÇÃO; Servico de usinagem, solda e tornearia em geral;;BRASIL;BAHIA;Nova Vicosa;Rod BR-101, 21;S/N;Posto da Mata;;45928-000;(73) 99851-4890 ; (73) 3209-1337 ;; ;manutencaobahiaesul@gmail.com; ; ;;;;; 19230488000171 ;
Alexandre Oliveira Rios;;;CONSTRUÇÃO; Terraplenagem;;BRASIL;BAHIA;Conceicao do Coite;Trv Cassemiro Ferreira, 229;S/N;Fluminense;;48730-000;(75) 99911-2086 ; (75) 98155-1374 ;; ;alexandreorios@hotmail.com; ; ;;;;; 12091113000129 ;
Alexandro da Silva Figueredo;;;CONSTRUÇÃO; Ferragens e acessorios para linha moveleira;;BRASIL;BAHIA;Salvador;Av Afranio Peixoto, 2713;S/N;Lobato;;40470-630;(71) 3315-7002 ; (71) 99302-7744 ;; ;portaspronta@gmail.com; ; ;;;;; 18611471000100 ;
Alexandro Nascimento Santos;;;CONSTRUÇÃO; Balcao;;BRASIL;BAHIA;Salvador;Rua Dr Ladislau Cavalcanti, 305;S/N;IAPI;;40323-175;(71) 99912-3454 ;  ;; ;sfriosalvador@gmail.com; ; ;;;;; 27807065000108 ;
Alexsandro Pereira de Oliveira - MEI;;;CONSTRUÇÃO; Forma de bloco;;BRASIL;BAHIA;Vitoria da Conquista;Rua F (Morada Real), 585;S/N;Espirito Santo;;45037-515;(77) 3420-8014 ; (77) 98846-2132 ;; ;; ; ;;;;; 13032436000104 ;
ALF Servicos e Transporte Ltda;;;CONSTRUÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Feira de Santana;Estrada da Terra Dura, 03;S/N;Humildes;;44135-000;(75) 3622-4443 ; (75) 3614-3657 ;; ;fabricadellano@hotmail.com; ; ;;;;; 08949308000190 ;
Alfa Designer Ltda;;;CONSTRUÇÃO; Panfleto;www.alfadesigner.com.br;BRASIL;BAHIA;Maracas;Rua Conego Paulo Bento, 36;S/N;Centro;;45360-000;(73) 98843-6224 ; (73) 3533-3612 ;; ;atendimento@alfadesigner.com.br; ; ;;;;; 13997593000154 ;
Alfa Placas Ltda;;;CONSTRUÇÃO; Placa automotiva;;BRASIL;BAHIA;Teixeira de Freitas;Av Pres Getulio Vargas, 2995;S/N;Bela Vista II;;45996-001;(73) 3011-5798  ; (73) 99971-4568 ;; ;alfaplacas@hotmail.com; ; ;;;;; 10783797000102 ;
Alfac Comercial de Suprimentos para Escritorio Ltda;;;CONSTRUÇÃO; Servico grafico;;BRASIL;BAHIA;Salvador;Ladeira do Jacare, 27;S/N;Macaubas;;40300-546;(71) 3312-6424  ; (71) 3312-5544 ;; ;alfac2005@gmail.com; ; ;;;;; 07417086000100 ;
Alfam Servicos Mecanicos e Com Varejista de Pecas Nauticas Eireli;;;CONSTRUÇÃO; Manutencao de motor;;BRASIL;BAHIA;Salvador;Rua Borborema, 02;S/N;Bonfim;;40415-260;(71) 3312-5696 ; (71) 3313-3843 ;; ;alfamarmarine@ig.com.br; ; ;;;;; 14917660000146 ;
Alfatecnica Serv Tecnicos de Assistencia e Manutencao Ltda;;;CONSTRUÇÃO; Instalacao eletrica;;BRASIL;BAHIA;Salvador;Rua da Descida, 21;S/N;Castelo Branco;;41321-755;(71) 3238-9480 ; (71) 99240-6913 ;; ;alfatecnicaelevadores@hotmail.com; ; ;;;;; 01358745000190 ;
Algetec Tecnologia Industria e Comercio Ltda;;;CONSTRUÇÃO; Equipamento educacional;www.algetec.com.br;BRASIL;BAHIA;Salvador;Rua Baixao, 578;S/N;Luiz Anselmo;;40260-215;(71) 3272-3504 ;  ;; ;adm@algetec.com.br; ; ;;;;; 14007145000129 ;
Algodoeira D.M. Ltda;;;CONSTRUÇÃO; Beneficiamento de algodao;;BRASIL;BAHIA;Sao Desiderio;Rod BR-020 Km 137, S/N;S/N;Roda Velha;;47820-000;(77) 3611-5007  ; (77) 3684-2098 ;; ;; ; ;;;;; 06368973000164 ;
Algodoeira Ouro Branco Ltda;;;CONSTRUÇÃO; Algodao em pluma;;BRASIL;BAHIA;Guanambi;Rod BR-030 Km 01, S/N;S/N;Sede;;46430-000;(77) 3451-2472 ; (77) 3451-3971 ;; ;a.ourobranco@uol.com.br; ; ;;;;; 02864748000168 ;
Algopar Algodoeira Parana Ltda;;;CONSTRUÇÃO; Beneficiamento de algodao;;BRASIL;BAHIA;Sao Desiderio;Rod BR-020 Km 134, S/N;S/N;Roda Velha;;47827-000;(77) 3684-2121 ;  ;; ;shirley@algopar.com.br; ; ;;;;; 07255761000133 ;
Alianca Chocolates Aretsanais Ltda;;;CONSTRUÇÃO; Barra de chocolate meio amargo;;BRASIL;BAHIA;Ubata;Rua Ministro Barros Barreto, S/N;S/N;Centro;;45550-000;(71) 99728-2880 ;  ;; ;gcon.selma@uol.com.br; ; ;;;;; 25235895000174 ;
Alianca da Bahia Construtora e Imobiliaria Ltda;;;CONSTRUÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Salvador;Av Juracy Magalhaes Junior, S/N;S/N;Rio Vermelho;;41940-060;(71) 3326-1024 ; (71) 2108-5691 ;; ;vilelson@alba.com.br; ; ;;;;; 40583569000141 ;
Alianca Industria de Utensilios de Aluminio Ltda;;;CONSTRUÇÃO; Cuscuzeiro;;BRASIL;BAHIA;Feira de Santana;Rua Porto Calvo, 20;S/N;Novo Horizonte;;44036-667;(75) 99115-5171 ; (75) 99148-1079 ;; ;alianca2015@hotmail.com; ; ;;;;; 26230303000194 ;
Alianca Industria e Comercio de Gelo Ltda;;;CONSTRUÇÃO; Gelo;www.gelolider.com.br;BRASIL;BAHIA;Lauro de Freitas;Rua das Gracas, 3862;S/N;Centro;;42700-130;(71) 3288-7569 ; (71) 99682-2279 ;; ;contato@gelolider.com.br; ; ;;;;; 07069520000108 ;
Alianca Retifica de Motores Ltda;;;CONSTRUÇÃO; Retifica de motores para veiculos;;BRASIL;BAHIA;Feira de Santana;Rua Frei Henrique Coimbra, 51;S/N;Brasilia;;44088-330;(75) 98105-0738 ;  ;; ;aliancaretifica1@gmail.com; ; ;;;;; 20298201000124 ;
Alicio Carolina Grafica Ltda;;;CONSTRUÇÃO; Panfleto;;BRASIL;BAHIA;Capim Grosso;Av ACM, 450-B;S/N;Centro;;44695-000;(74) 3651-1055 ;  ;; ;fcgrafica1@hotmail.com; ; ;;;;; 06171488000104 ;
Alicio Gonzaga da Hora e Cia Ltda;;;CONSTRUÇÃO; Biscoito  Bolo;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 13855101000196 ;
Alimentos Bom Jua Eireli;;;CONSTRUÇÃO; Farinha de mandioca;;BRASIL;BAHIA;Irara;Fazenda Bom Jua, Rod 084 Km 1,5, S/N;S/N;Zona Rural;;44255-000;(75) 3247-2292 ; (75) 98211-1166 ;; ;alimentosbomjua@hotmail.com; ; ;;;;; 13100149000194 ;
Alimentos Tia Sonia Ltda;;;CONSTRUÇÃO; Abacaxi;(77) 3424-8000 / (77) 3424-8001 / (77) 99191-3285;BRASIL;BAHIA;; Maca desidratada;S/N; Potencial Exportadora;; Potencial Exportadora;Estado:;;; ;Estado:; ;;;;;; 08385685000224 ;
Alina do Brasil - Alimentos Nacionais do Brasil Eireli;;;CONSTRUÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Wenceslau Guimaraes;Rodovia BR-101 Km 358, S/N;S/N;Parque Industrial;;45460-000;(73) 99938-2005 ;  ;; ;alinadobrasil@gmail.com; ; ;;;;; 12781171000184 ;
Alinda Maria Belens Pereira - MEI;;;CONSTRUÇÃO; Manutencao e reparacao em equipamento industrial;;BRASIL;BAHIA;Salvador;Rua Conde de Porto Alegre, 162-A;S/N;Iapi;;40330-200;(71) 99258-6221 ; (71) 98147-8442 ;; ;cbtecmanutencao@hotmail.com; ; ;;;;; 12911295000137 ;
Aline Macedo da Silva Reis - ME;;;CONSTRUÇÃO; Modinha;;BRASIL;BAHIA;Tucano;Rua Sete de Setembro, 170;S/N;Centro;;48790-000;(75) 3272-1005 ; (75) 99974-4805 ;; ;wreisabadas@yahoo.com.br; ; ;;;;; 10607645000140 ;
Aliomar Cezar de Oliveira Almeida;;;CONSTRUÇÃO; Estofado;;BRASIL;BAHIA;Santo Antonio de Jesus;Rua Acougue Velho, 75-E;S/N;Centro;;44571-970;(75) 99167-1680 ;  ;; ;aliomarcezar@bol.com.br; ; ;;;;; 29286059000170 ;
Aliomar Pereira Mendes;;;CONSTRUÇÃO; Acai  Picole;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 00830863000196 ;
Aliomar Sousa Oliveira Confeccoes Eireli - ME;;;CONSTRUÇÃO; Modinha feminina adulto;;BRASIL;BAHIA;Feira de Santana;Av Eduardo Froes da Mota, 6777-A;S/N;Cidade Nova;;44053-005;(71) 98740-2577 ; (71) 99251-2072 ;; ;hsk-brasil@hotmail.com; ; ;;;;; 05522269000151 ;
Alirio's Industria e Comercio Ltda;;;CONSTRUÇÃO; Porta manual;(71) 3306-0948 / (71) 98171-6847 / ;BRASIL;BAHIA;; Tela;S/N; Sem Interesse;; Sem Interesse;Estado:;;; ;Estado:; ;;;;;; 06173242000163 ;
Aliserv Servicos de Manutencao Ltda;;;CONSTRUÇÃO; Manutencao e reparacao em maquina industrial;;BRASIL;BAHIA;Aramari;Rua Jose Augusto, 439;S/N;Centro;;48130-000;(75) 99216-5931 ; (75) 3422-5736 ;; ;edmilsoncosta33@hotmail.com; ; ;;;;; 02103644000130 ;
Alisson Ferreira Andrade - ME;;;CONSTRUÇÃO; Manutencao de tanque;;BRASIL;BAHIA;Simoes Filho;Av Rui Barbosa, 25;S/N;Centro;;43700-000;(71) 99285-0243 ;  ;; ;alisson.andrade@gmail.com; ; ;;;;; 20892867000106 ;
Alisson Vicente Danielli Eireli - ME;;;CONSTRUÇÃO; Bloco de solo-cimento;;BRASIL;BAHIA;Luis Eduardo Magalhaes;Rua Castro Alves, 527;S/N;Mimoso do Oeste;;47850-000;(77) 99906-0166 ; (77) 99141-9360 ;; ;; ; ;;;;; 18670964000102 ;
ALJ Servicos Industriais e Com de Ferramentas Industriais Ltda;;;CONSTRUÇÃO; Caldeiraria leve e pesada;;BRASIL;BAHIA;Simoes Filho;Av Rui Barbosa, 231;S/N;Centro;;43700-000;(71) 98130-0652  ; (71) 98111-6050 ;; ;aljservicos@bol.com.br; ; ;;;;; 09351264000164 ;
All Flex Industria e Comercio de Estofados e Colchoes Ltda;;;CONSTRUÇÃO; Colchao  Estofado;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 16519978000102 ;
All Glass Industria e Comercio Ltda - EPP;;;CONSTRUÇÃO; Vidro temperado;www.allglasstemper.com.br;BRASIL;BAHIA;Salvador;Estrada de Piraja, 334;S/N;Piraja;;41290-000;(71) 3215-3438 ; (71) 3211-8250 ;; ;allglassadm@hotmail.com; ; ;;;;; 10918718000115 ;
Allan Almeida Simas & Cia Ltda;;;CONSTRUÇÃO; Movel planejado comercial e residencial;;BRASIL;BAHIA;Feira de Santana;Rua Rubens Francisco Dias, 1530;S/N;Papagaio;;44059-370;(75) 99167-3015 ; (75) 98156-1151 ;; ;decorart.moveis@yahoo.com.br; ; ;;;;; 15763492000144 ;
Allianza Pneus Comercio e Reforma Ltda;;;CONSTRUÇÃO; Reforma de pneu;;BRASIL;BAHIA;Feira de Santana;Rua Agropewa, 315;S/N;CIS BR 324;;44013-280;(75) 3603-8555  ; (75) 99941-1224 ;; ;allianzapneus@hotmail.com; ; ;;;;; 06091139000174 ;
Almeida & Almeida Construcao e Manutencao Eletrica Ltda;;;CONSTRUÇÃO; Construcao de rede eletrica;;BRASIL;BAHIA;Seabra;Rua Manoel Fabricio, 589;S/N;Tamboril;;46900-000;(75) 99989-5840 ; (75) 99922-8222 ;; ;almeidamessias@hotmail.com; ; ;;;;; 23124206000129 ;
Almeida & Oliveira Ltda;;;CONSTRUÇÃO; Acessorio  Fardamento militar;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 07155225000166 ;
Almeida e Cia Ltda;;;CONSTRUÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Santa Maria da Vitoria;Rua Teixeira de Freitas, 771;S/N;Centro;;47640-000;(77) 99111-3155 ;  ;; ;; ; ;;;;; 13745269000149 ;
Almeida e Palmito Ltda;;;CONSTRUÇÃO; Construcao civil;;BRASIL;BAHIA;Porto Seguro;Rua Piranga, 236;S/N;Paraiso dos Pataxos;;45810-000;(73) 98800-0086 ;  ;; ;construtorasae@hotmail.com; ; ;;;;; 20894033000130 ;
Almeida Matos Engenharia Ltda;;;CONSTRUÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Salvador;Alameda Padua, 45;S/N;Pituba;;41830-480;(71) 3354-6634 ; (71) 3353-4968 ;; ;almeidamatos@almeidamatos.com; ; ;;;;; 02190590000198 ;
Almeida Matos Pre-Moldados e Construcoes Ltda;;;CONSTRUÇÃO; Laje;;BRASIL;BAHIA;Ipira;Rua Henrique Praguer, S/N;S/N;Centro;;44660-000;(75) 99137-9294 ; (75) 99137-3660 ;; ;agrocampo.vet@hotmail.com; ; ;;;;; 12550482000132 ;
Almeida Paletes Industria e Comercio Ltda;;;CONSTRUÇÃO; Palete;;BRASIL;BAHIA;Conde;Rod BA-099 Km 158, S/N;S/N;Linha Verde;;48300-000;(71) 3622-2636 ; (71) 99617-0156 ;; ;almeidapaletes@outlook.com; ; ;;;;; 20260524000129 ;
Almeida Silva & Silva Ltda;;;CONSTRUÇÃO; Bloco;;BRASIL;BAHIA;Cacule;Fazenda Espinho, S/N;S/N;Zona Rural;;46300-000;(77) 3455-1116  ; (77) 3455-1273 ;; ;pcacule@hotmail.com; ; ;;;;; 97368716000188 ;
Alnobre Industria e Servicos de Esquadrias de Aluminio Eireli - EPP;;;CONSTRUÇÃO; Porta;www.alpac.com.br;BRASIL;BAHIA;Salvador;Rua das Acacias, 24;S/N;Boca da Mata de Valeria;;41298-570;(71) 3384-6264 ; (71) 3385-3356 ;; ;alpac.esquadrias@terra.com.br; ; ;;;;; 13094138000149 ;
Aloisio C dos Santos - ME;;;CONSTRUÇÃO; Farinha especial de mandioca;;BRASIL;BAHIA;Mucuri;Fazenda Muamba, S/N;S/N;Itabata;;45936-000;(73) 3605-2194  ; (73) 99974-7658 ;; ;cleissiannesouza@hotmail.com; ; ;;;;; 06329698000170 ;
Alpe Pre Moldados Eireli;;;CONSTRUÇÃO; Bloco de cimento;;BRASIL;BAHIA;Eunapolis;Rua Dr Walter Ferreira dos Santos, 216;S/N;Santa Lucia;;45822-070;(73) 98117-0572 ;  ;; ;alpe.premoldados@gmail.com; ; ;;;;; 28164852000133 ;
Alpha Brazil Gestao & Recursos Ltda;;;CONSTRUÇÃO; Construcao civil;;BRASIL;BAHIA;Lauro de Freitas;Rua Valdomiro Rodrigues, 103;S/N;Centro;;42700-000;(71) 3022-4075 ;  ;; ;; ; ;;;;; 08157187000143 ;
Alpha Clicheria e Solucoes Graficas Ltda;;;CONSTRUÇÃO; Matriz para grafica;www.alphaclicheria.com.br;BRASIL;BAHIA;Lauro de Freitas;Rua Doutor Barreto, 599;S/N;Jardim Aeroporto;;42701-310;(71) 3026-2624 ; (19) 3869-5943 ;; ;producaoba@alphaclicheria.com.br; ; ;;;;; 03257161000668 ;
Alquimia Industria e Comercio de Cosmeticos Ltda;;;CONSTRUÇÃO; Condicionador;;BRASIL;BAHIA;Feira de Santana;Av Dep Luis Eduardo Magalhaes, S/N;S/N;Limoeiro;;44097-324;(75) 99169-0012 ;  ;; ;alquimiatec@bol.com.br; ; ;;;;; 07112739000134 ;
Alquimia Tintas Ltda;;;CONSTRUÇÃO; Tinta imobiliaria, industrial e automotiva;;BRASIL;BAHIA;Sao Goncalo dos Campos;Rod BA-502 Km 27, S/N;S/N;Pov da Boa Hora;;44330-000;(75) 3246-4160 ;  ;; ;alquimiatintas@hotmail.com; ; ;;;;; 07233399000108 ;
ALS Carvalho Coberturas e Servicos Ltda;;;CONSTRUÇÃO; Toldo de lona;www.toldoscarvalho.com.br;BRASIL;BAHIA;Salvador;Rua do Baixao, 68;S/N;Luiz Anselmo;;40260-215;(71) 3389-2444 ; (71) 98791-7566 ;; ;toldoscarvalho1@gmail.com; ; (71) 98791-7521;;;;; 16090623000132 ;
Alstom Energias Renovaveis Ltda;;;CONSTRUÇÃO; Bateria;;BRASIL;BAHIA;Camacari;Rod BA-535, S/N;S/N;Polo Petroquimico;;42810-200;(71) 3195-1019 ; (71) 3195-1076 ;; ;tatiane.conceicao@ge.com; catlen.dejesus@ge.com; ; (11) 3612-8576;;;;; 17692901000860 ;
Alta Tensao Servicos e Materiais Eletricos Ltda;;;CONSTRUÇÃO; Construcao, manutencao e servicos eletricos;www.altatensao.com;BRASIL;BAHIA;Feira de Santana;Av Transnordestina, 3003;S/N;Parque Ipe;;44054-008;(75) 3602-3900 ;  ;; ;altatensao@altatensao.com; ; ;;;;; 16284937000176 ;
Altar Servicos e Empreendimentos Eireli;;;CONSTRUÇÃO; Construcao civil;;BRASIL;BAHIA;Lauro de Freitas;Pca Alfredo Agostinho de Deus, 285;S/N;Centro;;42700-000;(71) 3292-1334 ;  ;; ;altarconstrucoes@gmail.com; ; ;;;;; 09144431000104 ;
Altec Engenharia Ltda;;;CONSTRUÇÃO; Construcao civil;;BRASIL;BAHIA;Feira de Santana;Rua Suecia, 27;S/N;Ponto Central;;44075-336;(75) 3614-9818 ;  ;; ;rh@altecengenharia.com.br; ; ;;;;; 06879879000170 ;
Altma Planejamento em Manutencao Ltda;;;CONSTRUÇÃO; Manutencao em maquina de terraplenagem;;BRASIL;BAHIA;Itabuna;Rua Vitor Batista, 301;S/N;Santo Antonio;;45602-210;(73) 98839-5545 ;  ;; ;luizotavio@hotmail.com; ; ;;;;; 21536308000126 ;
Altris Alimentos Industria e Comercio Eireli;;;CONSTRUÇÃO; Racao para aves;;BRASIL;BAHIA;Santo Antonio de Jesus;Rua L, Lot Grande Vale, 14-B;S/N;Sao Paulo;;44573-670;(75) 99983-2588 ;  ;; ;altrisalimentos@gmail.com; ; ;;;;; 25177404000186 ;
Altus Equipamentos e Servicos Ltda;;;CONSTRUÇÃO; Fonte automotiva;www.altusequipamentos.com.br;BRASIL;BAHIA;Camacari;Estrada da Casalheira, S/N;S/N;Cascalheira;;42800-970;42800-970;;; ;comercial@altusequipamentos.com.br; ;;;;;; 24407307000170 ;
Alubahia Industria e Comercio de Produtos Metalicos Ltda;;;CONSTRUÇÃO; Suporte;www.alubahia.com.br;BRASIL;BAHIA;Lauro de Freitas;Av Amarilio Thiago dos Santos, 1580;S/N;Centro;;42703-750;(71) 99145-5336 ;  ;; ;conect.alubahia@yahoo.com.br; ; ;;;;; 11178375000162 ;
Alueng Industria e Servicos de Esquadrias Ltda;;;CONSTRUÇÃO; Janela;;BRASIL;BAHIA;Salvador;Rua Flor das Barreiras, S/N;S/N;Arraial do Retiro;;41204-117;(71) 3385-0225 ;  ;; ;pepesq@terra.com.br; ; ;;;;; 13530965000138 ;
Alumicel Industria e Comercio de Aluminio e Acessorios Ltda;;;CONSTRUÇÃO; Perfil;;BRASIL;BAHIA;Salvador;Av Fernandes da Cunha, 68;S/N;Calcada;;40445-201;(71) 3313-8848 ; (71) 3234-0282 ;; ;ameliasaopedro@yahoo.com.br; ; ;;;;; 00133243000106 ;
Aluminato Esquadrias de Aluminio Ltda;;;CONSTRUÇÃO; Janela;;BRASIL;BAHIA;Salvador;Av Cardeal Avelar Brandao Vilela, 2813-B;S/N;Mata Escura;;41219-600;(71) 3211-2985 ;  ;; ;aluminato.ltda@gmail.com; ; ;;;;; 11339187000179 ;
Aluminio Atual Ltda ;;;CONSTRUÇÃO; Produtos em material polido e pintado (cacarola, frigideira, canecao, cuscuzeiro);;BRASIL;BAHIA;Feira de Santana;Rua Quebrangulo, S/N;S/N;Maria Quiteria;;44110-000;(75) 99187-0654 ; (75) 99125-2222 ;; ;wiltonlimaadm80@gmail.com; ; (75) 3485-7290;;;;; 18286910000148 ;
Aluminio Brasil Industria e Comercio Ltda;;;CONSTRUÇÃO; Utensilio domestico de aluminio para cozinha;;BRASIL;BAHIA;Itamaraju;Rua Maranhao, 151;S/N;Fatima;;45836-000;(73) 3294-0295 ;  ;; ;aluminiobrasilba@gmail.com; ; ;;;;; 02155744000100 ;
Aluminio Industria e Comercio de Esquadrias Ltda;;;CONSTRUÇÃO; Janela;www.alumaresquadrias.com.br;BRASIL;BAHIA;Salvador;Rua Climeria Montanha, 94;S/N;Campinas de Brotas;;40279-020;(71) 3383-4142 ; (71) 99321-3763 ;; ;alumarbox@ig.com.br; ; ;;;;; 33845413000126 ;
Alumi-Nox Industria e Comercio de Ferragens Eireli;;;CONSTRUÇÃO; Alambique;www.alumi-nox.com;BRASIL;BAHIA;Barreiras;Av Ahylon Macedo, 2360;S/N;Vila dos Sas;;47810-763;(77) 3021-1607 ; (77) 99941-1388 ;; ;aluminox@alumi-nox.com; ; (77) 99112-3371;;;;; 18468940000175 ;
Alutino Industria e Comercio de Moveis e Esquadrias Ltda;;;CONSTRUÇÃO; Janela;;BRASIL;BAHIA;Capim Grosso;Rodovia BR-324, 650;S/N;Sao Luiz;;44695-000;(74) 3651-1848 ;  ;; ;alutinobahia@hotmail.com; ; ;;;;; 11201915000181 ;
Alutom Vidros e Esquadrias Ltda;;;CONSTRUÇÃO; Esquadria de metal;;BRASIL;BAHIA;Salvador;Rua Araujo Bastos, 01;S/N;Pituacu;;41740-200;(71) 3237-7035 ; (71) 99172-6727 ;; ;alutomesquadrias@hotmail.com; ; ;;;;; 16365768000107 ;
Alvaro Aliancas Comercio de Joias Ltda;;;CONSTRUÇÃO; Colar;www.alvaroaliancas.com.br;BRASIL;BAHIA;Vitoria da Conquista;Alameda Ramiro Santos, 18;S/N;Centro;;45000-380;(77) 3421-5609 ; (77) 3424-1060 ;; ;alvaroaliancas.1@hotmail.com; ; ;;;;; 42224329000186 ;
Alvaro Luiz Amorim dos Santos - MEI;;;CONSTRUÇÃO; Instalacao de gesso;;BRASIL;BAHIA;Salvador;Rua Dr Ruy Veloso da Silva (Proj P Park), 152;S/N;Trobogy;;41745-024;(71) 3462-3327 ;  ;; ;; ; ;;;;; 12355213000115 ;
Alves & Neves Ltda;;;CONSTRUÇÃO; Biscoito;;BRASIL;BAHIA;Vitoria da Conquista;Rua Siqueira Campos, 1353;S/N;Recreio;;45020-505;(77) 3421-4572 ;  ;; ;; ; ;;;;; 14037558000156 ;
Alves Abreu Comercio de Produtos Alimenticios Ltda;;;CONSTRUÇÃO; Cafe em po;;BRASIL;BAHIA;Vitoria da Conquista;Av Anel de Contorno, 46;S/N;Primavera;;45012-445;(77) 3421-9605 ; (77) 3425-0159 ;; ;cafe.conquista@hotmail.com; ; ;;;;; 12683373000193 ;
Alves Almeida Marmores e Granitos Ltda;;;CONSTRUÇÃO; Escada;;BRASIL;BAHIA;Euclides da Cunha;Av Almerindo Rehen, 473;S/N;Centro;;48500-000;(75) 3271-1619 ;  ;; ;marmorariaeuclidense@hotmail.com; ; ;;;;; 09415513000138 ;
Alves Brito Ceramica Eireli;;;CONSTRUÇÃO; Bloco ceramico;;BRASIL;BAHIA;Presidente Janio Quadros;Fazenda Sao Joao, S/N;S/N;Zona Rural;;46250-000;(77) 3492-2139 ;  ;; ;lelio_25@yahoo.com.br; ; ;;;;; 05931344000138 ;
Alves e Siqueira Ltda;;;CONSTRUÇÃO; Fachada;www.graficazebra.com;BRASIL;BAHIA;Paulo Afonso;Rua Noe Pires de Carvalho, 34;S/N;Centro;;48602-160;(75) 98864-1093 ; (75) 98844-7591 ;; ;contato@graficazebra.com; ; ;;;;; 07509244000143 ;
Alves Freitas Confeccoes Ltda;;;CONSTRUÇÃO; Almofada;;BRASIL;BAHIA;Senhor do Bonfim;Av Antonio Laurindo, 59;S/N;Centro;;48970-000;(74) 3541-4412 ; (74) 98816-9905 ;; ;camisas.cia@hotmail.com; ; ;;;;; 16807527000162 ;
Alves Neves Servicos em Metalurgia e Manutencao Industrial Ltda;;;CONSTRUÇÃO; Manutencao industrial;;BRASIL;BAHIA;Simoes Filho;Rua Engenheiro Paulo Moreira, 964;S/N;Ponto Parada;;43700-000;(71) 98835-2161 ; (71) 98227-2050 ;; ;nevesoluapy@yahoo.com.br; ; ;;;;; 18495177000171 ;
Alyne Bandeira Alves;;;CONSTRUÇÃO; Saco;;BRASIL;BAHIA;Vitoria da Conquista;Rua Marajo, 42;S/N;Ibirapuera;;45075-015;(77) 98828-7705 ; (77) 98828-7402 ;; ;diretoria.inove@gmail.com; ; ;;;;; 14631027000197 ;
AM Comercio de Metais Ltda;;;CONSTRUÇÃO; Pintura;;BRASIL;BAHIA;Pojuca;Av Industrial B, 01;S/N;Nova Pojuca;;48120-000;(71) 3645-3054 ; (71) 99921-3821 ;; ;brasilalexbrasil@hotmail.com; ; ;;;;; 24505912000183 ;
AM Luz e Som Eireli;;;CONSTRUÇÃO;Lista de Insumos:;www.amluzesom.com.br;BRASIL;BAHIA;Salvador;Rua Professora Maria Helena Fonseca, 231;S/N;Itapua;;41630-275;(71) 3377-4545  ; (71) 98802-6665 ;; ;am@amluzesom.com.br; ; ;;;;; 06180501000183 ;
